timestamp,cpu_percent,ram_percent,process_count,scenario,source_tag
2026-04-02 02:29:03,100.0,70.3,348,ram_stress,local_psutil
2026-04-02 02:29:04,100.0,72.3,348,ram_stress,local_psutil
2026-04-02 02:29:05,100.0,72.3,348,ram_stress,local_psutil
2026-04-02 02:29:06,100.0,72.3,350,ram_stress,local_psutil
2026-04-02 02:29:07,100.0,72.4,350,ram_stress,local_psutil
2026-04-02 02:29:08,99.9,72.4,350,ram_stress,local_psutil
2026-04-02 02:29:09,100.0,72.4,348,ram_stress,local_psutil
2026-04-02 02:29:10,100.0,72.4,348,ram_stress,local_psutil
2026-04-02 02:29:11,100.0,72.4,349,ram_stress,local_psutil
2026-04-02 02:29:12,99.9,68.9,348,ram_stress,local_psutil
2026-04-02 02:29:13,100.0,64.0,349,ram_stress,local_psutil
2026-04-02 02:29:14,99.8,66.1,347,ram_stress,local_psutil
2026-04-02 02:29:15,100.0,69.0,347,ram_stress,local_psutil
2026-04-02 02:29:16,100.0,63.3,349,ram_stress,local_psutil
2026-04-02 02:29:17,100.0,68.4,349,ram_stress,local_psutil
2026-04-02 02:29:18,99.7,63.6,347,ram_stress,local_psutil
2026-04-02 02:29:19,100.0,66.2,347,ram_stress,local_psutil
2026-04-02 02:29:20,99.9,60.9,347,ram_stress,local_psutil
2026-04-02 02:29:21,100.0,57.7,349,ram_stress,local_psutil
2026-04-02 02:29:22,99.9,60.8,351,ram_stress,local_psutil
2026-04-02 02:29:23,99.9,54.2,347,ram_stress,local_psutil
2026-04-02 02:29:24,100.0,54.0,347,ram_stress,local_psutil
2026-04-02 02:29:25,99.7,53.9,348,ram_stress,local_psutil
2026-04-02 02:29:26,100.0,53.7,350,ram_stress,local_psutil
2026-04-02 02:29:27,100.0,53.7,350,ram_stress,local_psutil
2026-04-02 02:29:28,100.0,53.6,348,ram_stress,local_psutil
2026-04-02 02:29:29,100.0,53.5,348,ram_stress,local_psutil
2026-04-02 02:29:30,100.0,53.5,349,ram_stress,local_psutil
2026-04-02 02:29:31,100.0,53.6,350,ram_stress,local_psutil
2026-04-02 02:29:32,100.0,53.5,348,ram_stress,local_psutil
2026-04-02 02:29:33,100.0,53.3,348,ram_stress,local_psutil
2026-04-02 02:29:34,99.8,53.3,348,ram_stress,local_psutil
2026-04-02 02:29:35,100.0,53.2,348,ram_stress,local_psutil
2026-04-02 02:29:36,99.9,53.3,350,ram_stress,local_psutil
2026-04-02 02:29:37,100.0,53.4,350,ram_stress,local_psutil
2026-04-02 02:29:38,100.0,53.4,348,ram_stress,local_psutil
2026-04-02 02:29:39,100.0,53.3,348,ram_stress,local_psutil
2026-04-02 02:29:40,100.0,53.3,348,ram_stress,local_psutil
2026-04-02 02:29:41,99.9,53.2,350,ram_stress,local_psutil
2026-04-02 02:29:42,100.0,53.2,350,ram_stress,local_psutil
2026-04-02 02:29:43,100.0,53.2,348,ram_stress,local_psutil
2026-04-02 02:29:44,100.0,53.3,348,ram_stress,local_psutil
2026-04-02 02:29:45,99.5,53.3,348,ram_stress,local_psutil
2026-04-02 02:29:46,99.9,53.4,350,ram_stress,local_psutil
2026-04-02 02:29:47,100.0,53.3,348,ram_stress,local_psutil
2026-04-02 02:29:48,100.0,53.3,349,ram_stress,local_psutil
2026-04-02 02:29:49,100.0,53.3,349,ram_stress,local_psutil
2026-04-02 02:29:50,100.0,53.3,349,ram_stress,local_psutil
2026-04-02 02:29:51,100.0,53.4,351,ram_stress,local_psutil
2026-04-02 02:29:52,99.9,53.6,351,ram_stress,local_psutil
2026-04-02 02:29:53,100.0,53.7,349,ram_stress,local_psutil
2026-04-02 02:29:54,100.0,53.7,349,ram_stress,local_psutil
2026-04-02 02:29:55,100.0,53.7,349,ram_stress,local_psutil
2026-04-02 02:29:56,100.0,53.7,351,ram_stress,local_psutil
2026-04-02 02:29:57,99.7,53.7,351,ram_stress,local_psutil
2026-04-02 02:29:58,100.0,53.7,349,ram_stress,local_psutil
2026-04-02 02:29:59,100.0,53.8,349,ram_stress,local_psutil
2026-04-02 02:30:00,99.9,53.8,349,ram_stress,local_psutil
2026-04-02 02:30:01,99.9,53.8,351,ram_stress,local_psutil
2026-04-02 02:30:02,100.0,53.7,349,ram_stress,local_psutil
2026-04-02 02:30:03,100.0,53.8,349,ram_stress,local_psutil
2026-04-02 02:30:04,99.9,53.8,349,ram_stress,local_psutil
2026-04-02 02:30:05,100.0,53.8,349,ram_stress,local_psutil
2026-04-02 02:30:06,100.0,53.8,351,ram_stress,local_psutil
2026-04-02 02:30:07,100.0,53.8,349,ram_stress,local_psutil
2026-04-02 02:30:08,99.7,53.9,349,ram_stress,local_psutil
2026-04-02 02:30:09,99.9,53.9,349,ram_stress,local_psutil
2026-04-02 02:30:10,100.0,54.0,349,ram_stress,local_psutil
2026-04-02 02:30:11,100.0,54.0,353,ram_stress,local_psutil
2026-04-02 02:30:12,99.9,54.0,349,ram_stress,local_psutil
2026-04-02 02:30:13,100.0,54.0,349,ram_stress,local_psutil
2026-04-02 02:30:14,100.0,54.0,349,ram_stress,local_psutil
2026-04-02 02:30:15,100.0,54.0,349,ram_stress,local_psutil
2026-04-02 02:30:16,100.0,54.0,351,ram_stress,local_psutil
2026-04-02 02:30:17,100.0,54.0,347,ram_stress,local_psutil
2026-04-02 02:30:18,99.9,54.0,347,ram_stress,local_psutil
2026-04-02 02:30:19,100.0,54.1,347,ram_stress,local_psutil
2026-04-02 02:30:20,100.0,54.0,347,ram_stress,local_psutil
2026-04-02 02:30:21,100.0,54.1,349,ram_stress,local_psutil
2026-04-02 02:30:22,100.0,54.1,347,ram_stress,local_psutil
2026-04-02 02:30:23,100.0,54.1,347,ram_stress,local_psutil
2026-04-02 02:30:24,100.0,54.1,347,ram_stress,local_psutil
2026-04-02 02:30:25,100.0,54.1,348,ram_stress,local_psutil
2026-04-02 02:30:26,100.0,54.1,350,ram_stress,local_psutil
2026-04-02 02:30:27,99.9,54.2,348,ram_stress,local_psutil
2026-04-02 02:30:28,99.8,54.2,350,ram_stress,local_psutil
2026-04-02 02:30:29,100.0,54.2,348,ram_stress,local_psutil
2026-04-02 02:30:30,100.0,54.3,348,ram_stress,local_psutil
2026-04-02 02:30:31,100.0,54.3,351,ram_stress,local_psutil
2026-04-02 02:30:32,100.0,54.4,349,ram_stress,local_psutil
2026-04-02 02:30:33,100.0,54.4,351,ram_stress,local_psutil
2026-04-02 02:30:34,100.0,54.4,349,ram_stress,local_psutil
2026-04-02 02:30:35,99.9,54.4,349,ram_stress,local_psutil
2026-04-02 02:30:36,100.0,54.4,351,ram_stress,local_psutil
2026-04-02 02:30:37,100.0,54.5,349,ram_stress,local_psutil
2026-04-02 02:30:38,99.9,54.5,349,ram_stress,local_psutil
2026-04-02 02:30:39,100.0,54.5,349,ram_stress,local_psutil
2026-04-02 02:30:40,100.0,54.4,349,ram_stress,local_psutil
2026-04-02 02:30:41,99.9,54.4,353,ram_stress,local_psutil
2026-04-02 02:30:42,100.0,54.4,349,ram_stress,local_psutil
2026-04-02 02:30:43,100.0,54.5,349,ram_stress,local_psutil
2026-04-02 02:30:44,100.0,54.5,349,ram_stress,local_psutil
2026-04-02 02:30:45,100.0,54.3,349,ram_stress,local_psutil
2026-04-02 02:30:46,100.0,54.4,353,ram_stress,local_psutil
2026-04-02 02:30:47,100.0,54.4,349,ram_stress,local_psutil
2026-04-02 02:30:48,100.0,54.4,349,ram_stress,local_psutil
2026-04-02 02:30:49,99.8,54.4,348,ram_stress,local_psutil
2026-04-02 02:30:50,99.8,54.5,348,ram_stress,local_psutil
2026-04-02 02:30:51,100.0,54.5,350,ram_stress,local_psutil
2026-04-02 02:30:52,100.0,54.5,348,ram_stress,local_psutil
2026-04-02 02:30:53,100.0,54.5,348,ram_stress,local_psutil
2026-04-02 02:30:54,99.8,54.4,348,ram_stress,local_psutil
2026-04-02 02:30:55,100.0,54.4,348,ram_stress,local_psutil
2026-04-02 02:30:56,99.8,54.4,350,ram_stress,local_psutil
2026-04-02 02:30:57,100.0,54.5,348,ram_stress,local_psutil
2026-04-02 02:30:58,99.9,54.6,348,ram_stress,local_psutil
2026-04-02 02:30:59,100.0,54.8,350,ram_stress,local_psutil
2026-04-02 02:31:00,100.0,54.8,348,ram_stress,local_psutil
2026-04-02 02:31:01,99.9,54.9,350,ram_stress,local_psutil
2026-04-02 02:31:02,100.0,54.8,348,ram_stress,local_psutil
2026-04-02 02:31:03,100.0,54.8,348,ram_stress,local_psutil
2026-04-02 02:31:04,100.0,54.9,350,ram_stress,local_psutil
2026-04-02 02:31:05,100.0,54.9,348,ram_stress,local_psutil
2026-04-02 02:31:06,100.0,54.9,350,ram_stress,local_psutil
2026-04-02 02:31:07,100.0,55.1,348,ram_stress,local_psutil
2026-04-02 02:31:08,100.0,55.1,348,ram_stress,local_psutil
2026-04-02 02:31:09,100.0,55.1,348,ram_stress,local_psutil
2026-04-02 02:31:10,100.0,55.2,348,ram_stress,local_psutil
2026-04-02 02:31:11,100.0,55.2,350,ram_stress,local_psutil
2026-04-02 02:31:12,99.5,55.1,348,ram_stress,local_psutil
2026-04-02 02:31:13,99.8,55.4,348,ram_stress,local_psutil
2026-04-02 02:31:14,100.0,55.5,348,ram_stress,local_psutil
2026-04-02 02:31:15,99.8,55.5,350,ram_stress,local_psutil
2026-04-02 02:31:16,100.0,55.5,350,ram_stress,local_psutil
2026-04-02 02:31:17,100.0,55.6,348,ram_stress,local_psutil
2026-04-02 02:31:18,100.0,55.6,348,ram_stress,local_psutil
2026-04-02 02:31:19,99.7,55.5,348,ram_stress,local_psutil
2026-04-02 02:31:20,99.8,55.9,351,ram_stress,local_psutil
2026-04-02 02:31:21,99.8,55.9,350,ram_stress,local_psutil
2026-04-02 02:31:22,100.0,55.8,348,ram_stress,local_psutil
2026-04-02 02:31:23,100.0,56.0,348,ram_stress,local_psutil
2026-04-02 02:31:24,100.0,56.0,348,ram_stress,local_psutil
2026-04-02 02:31:25,100.0,55.9,350,ram_stress,local_psutil
2026-04-02 02:31:26,98.6,55.6,350,ram_stress,local_psutil
2026-04-02 02:31:27,99.6,55.6,348,ram_stress,local_psutil
2026-04-02 02:31:28,99.9,55.6,348,ram_stress,local_psutil
2026-04-02 02:31:29,99.9,55.7,348,ram_stress,local_psutil
2026-04-02 02:31:30,99.8,56.0,350,ram_stress,local_psutil
2026-04-02 02:31:31,99.5,56.0,350,ram_stress,local_psutil
2026-04-02 02:31:32,100.0,56.1,349,ram_stress,local_psutil
2026-04-02 02:31:33,99.8,56.3,349,ram_stress,local_psutil
2026-04-02 02:31:34,99.3,56.3,349,ram_stress,local_psutil
2026-04-02 02:31:35,99.9,56.3,351,ram_stress,local_psutil
2026-04-02 02:31:36,100.0,56.2,351,ram_stress,local_psutil
2026-04-02 02:31:37,100.0,56.1,349,ram_stress,local_psutil
2026-04-02 02:31:38,99.2,56.4,349,ram_stress,local_psutil
2026-04-02 02:31:39,100.0,56.4,349,ram_stress,local_psutil
2026-04-02 02:31:40,100.0,56.3,351,ram_stress,local_psutil
2026-04-02 02:31:41,100.0,56.1,351,ram_stress,local_psutil
2026-04-02 02:31:42,100.0,55.4,346,ram_stress,local_psutil
2026-04-02 02:31:43,100.0,55.4,346,ram_stress,local_psutil
2026-04-02 02:31:44,99.9,55.5,346,ram_stress,local_psutil
2026-04-02 02:31:45,100.0,55.4,348,ram_stress,local_psutil
2026-04-02 02:31:46,100.0,55.5,348,ram_stress,local_psutil
2026-04-02 02:31:47,100.0,55.5,346,ram_stress,local_psutil
2026-04-02 02:31:48,100.0,55.6,346,ram_stress,local_psutil
2026-04-02 02:31:49,100.0,55.6,346,ram_stress,local_psutil
2026-04-02 02:31:50,99.8,55.6,348,ram_stress,local_psutil
2026-04-02 02:31:51,99.9,55.7,348,ram_stress,local_psutil
2026-04-02 02:31:52,100.0,55.6,346,ram_stress,local_psutil
2026-04-02 02:31:53,98.7,55.6,346,ram_stress,local_psutil
2026-04-02 02:31:54,99.9,55.7,346,ram_stress,local_psutil
2026-04-02 02:31:55,99.9,55.7,348,ram_stress,local_psutil
2026-04-02 02:31:56,99.8,55.7,348,ram_stress,local_psutil
2026-04-02 02:31:57,100.0,55.6,346,ram_stress,local_psutil
2026-04-02 02:31:58,100.0,55.3,346,ram_stress,local_psutil
2026-04-02 02:31:59,99.9,55.3,346,ram_stress,local_psutil
2026-04-02 02:32:00,100.0,55.3,346,ram_stress,local_psutil
2026-04-02 02:32:01,99.9,55.3,348,ram_stress,local_psutil
2026-04-02 02:32:02,100.0,55.3,346,ram_stress,local_psutil
2026-04-02 02:32:03,100.0,55.4,346,ram_stress,local_psutil
2026-04-02 02:32:04,100.0,55.4,346,ram_stress,local_psutil
2026-04-02 02:32:05,100.0,55.4,346,ram_stress,local_psutil
2026-04-02 02:32:06,99.9,55.5,351,ram_stress,local_psutil
2026-04-02 02:32:07,100.0,55.5,347,ram_stress,local_psutil
2026-04-02 02:32:08,100.0,55.5,347,ram_stress,local_psutil
2026-04-02 02:32:09,100.0,55.6,347,ram_stress,local_psutil
2026-04-02 02:32:10,100.0,55.6,347,ram_stress,local_psutil
2026-04-02 02:32:11,100.0,55.6,351,ram_stress,local_psutil
2026-04-02 02:32:12,100.0,55.7,347,ram_stress,local_psutil
2026-04-02 02:32:13,100.0,55.7,347,ram_stress,local_psutil
2026-04-02 02:32:14,99.8,55.7,347,ram_stress,local_psutil
2026-04-02 02:32:15,100.0,55.8,347,ram_stress,local_psutil
2026-04-02 02:32:16,100.0,55.8,349,ram_stress,local_psutil
2026-04-02 02:32:17,100.0,55.9,347,ram_stress,local_psutil
2026-04-02 02:32:18,100.0,55.9,347,ram_stress,local_psutil
2026-04-02 02:32:19,99.7,55.8,347,ram_stress,local_psutil
2026-04-02 02:32:20,100.0,55.9,349,ram_stress,local_psutil
2026-04-02 02:32:21,100.0,55.9,350,ram_stress,local_psutil
2026-04-02 02:32:22,99.9,55.8,347,ram_stress,local_psutil
2026-04-02 02:32:23,100.0,55.9,347,ram_stress,local_psutil
2026-04-02 02:32:24,100.0,55.9,347,ram_stress,local_psutil
2026-04-02 02:32:25,100.0,55.9,349,ram_stress,local_psutil
2026-04-02 02:32:26,100.0,55.9,349,ram_stress,local_psutil
2026-04-02 02:32:27,100.0,55.9,347,ram_stress,local_psutil
2026-04-02 02:32:28,100.0,55.9,347,ram_stress,local_psutil
2026-04-02 02:32:29,99.9,55.9,347,ram_stress,local_psutil
2026-04-02 02:32:30,99.8,56.0,347,ram_stress,local_psutil
2026-04-02 02:32:31,100.0,56.0,349,ram_stress,local_psutil
2026-04-02 02:32:32,99.9,56.1,347,ram_stress,local_psutil
2026-04-02 02:32:33,100.0,56.2,347,ram_stress,local_psutil
2026-04-02 02:32:34,100.0,56.2,349,ram_stress,local_psutil
2026-04-02 02:32:35,100.0,56.2,347,ram_stress,local_psutil
2026-04-02 02:32:36,100.0,56.2,349,ram_stress,local_psutil
2026-04-02 02:32:37,99.8,56.2,347,ram_stress,local_psutil
2026-04-02 02:32:38,100.0,56.2,347,ram_stress,local_psutil
2026-04-02 02:32:39,99.8,56.2,349,ram_stress,local_psutil
2026-04-02 02:32:40,100.0,56.2,347,ram_stress,local_psutil
2026-04-02 02:32:41,100.0,56.3,349,ram_stress,local_psutil
2026-04-02 02:32:42,100.0,56.3,347,ram_stress,local_psutil
2026-04-02 02:32:43,100.0,56.3,347,ram_stress,local_psutil
2026-04-02 02:32:44,100.0,56.3,347,ram_stress,local_psutil
2026-04-02 02:32:45,99.9,56.4,347,ram_stress,local_psutil
2026-04-02 02:32:46,100.0,56.5,351,ram_stress,local_psutil
2026-04-02 02:32:47,100.0,56.5,347,ram_stress,local_psutil
2026-04-02 02:32:48,99.9,56.5,347,ram_stress,local_psutil
2026-04-02 02:32:49,100.0,56.5,347,ram_stress,local_psutil
2026-04-02 02:32:50,100.0,56.3,347,ram_stress,local_psutil
2026-04-02 02:32:51,100.0,56.3,351,ram_stress,local_psutil
2026-04-02 02:32:52,100.0,56.3,347,ram_stress,local_psutil
2026-04-02 02:32:53,100.0,56.3,347,ram_stress,local_psutil
2026-04-02 02:32:54,100.0,56.2,347,ram_stress,local_psutil
2026-04-02 02:32:55,100.0,56.2,347,ram_stress,local_psutil
2026-04-02 02:32:56,100.0,56.2,349,ram_stress,local_psutil
2026-04-02 02:32:57,100.0,56.2,347,ram_stress,local_psutil
2026-04-02 02:32:58,100.0,56.2,347,ram_stress,local_psutil
2026-04-02 02:32:59,100.0,56.3,347,ram_stress,local_psutil
2026-04-02 02:33:00,100.0,56.4,347,ram_stress,local_psutil
2026-04-02 02:33:01,100.0,56.4,349,ram_stress,local_psutil
2026-04-02 02:33:02,99.9,56.6,349,ram_stress,local_psutil
2026-04-02 02:33:03,100.0,56.6,347,ram_stress,local_psutil
2026-04-02 02:33:04,100.0,56.5,347,ram_stress,local_psutil
2026-04-02 02:33:05,99.9,56.6,347,ram_stress,local_psutil
2026-04-02 02:33:06,100.0,56.5,349,ram_stress,local_psutil
2026-04-02 02:33:07,100.0,56.5,349,ram_stress,local_psutil
2026-04-02 02:33:08,100.0,56.6,347,ram_stress,local_psutil
2026-04-02 02:33:09,100.0,56.6,347,ram_stress,local_psutil
2026-04-02 02:33:10,100.0,56.5,347,ram_stress,local_psutil
2026-04-02 02:33:11,99.9,56.6,349,ram_stress,local_psutil
2026-04-02 02:33:12,99.9,56.5,347,ram_stress,local_psutil
2026-04-02 02:33:13,100.0,56.5,347,ram_stress,local_psutil
2026-04-02 02:33:14,99.8,56.6,347,ram_stress,local_psutil
2026-04-02 02:33:15,99.9,56.6,347,ram_stress,local_psutil
2026-04-02 02:33:16,99.9,56.7,350,ram_stress,local_psutil
2026-04-02 02:33:17,100.0,56.7,347,ram_stress,local_psutil
2026-04-02 02:33:18,100.0,56.7,347,ram_stress,local_psutil
2026-04-02 02:33:19,100.0,56.7,349,ram_stress,local_psutil
2026-04-02 02:33:20,99.9,56.7,347,ram_stress,local_psutil
2026-04-02 02:33:21,100.0,56.7,349,ram_stress,local_psutil
2026-04-02 02:33:22,100.0,56.7,347,ram_stress,local_psutil
2026-04-02 02:33:23,100.0,56.8,347,ram_stress,local_psutil
2026-04-02 02:33:24,100.0,56.8,349,ram_stress,local_psutil
2026-04-02 02:33:25,99.9,56.9,347,ram_stress,local_psutil
2026-04-02 02:33:26,100.0,56.7,349,ram_stress,local_psutil
2026-04-02 02:33:27,100.0,56.7,347,ram_stress,local_psutil
2026-04-02 02:33:28,100.0,56.7,347,ram_stress,local_psutil
2026-04-02 02:33:29,100.0,56.6,347,ram_stress,local_psutil
2026-04-02 02:33:30,100.0,56.6,347,ram_stress,local_psutil
2026-04-02 02:33:31,100.0,56.8,349,ram_stress,local_psutil
2026-04-02 02:33:32,100.0,56.8,349,ram_stress,local_psutil
2026-04-02 02:33:33,100.0,56.5,347,ram_stress,local_psutil
2026-04-02 02:33:34,99.9,56.5,347,ram_stress,local_psutil
2026-04-02 02:33:35,99.9,56.5,347,ram_stress,local_psutil
2026-04-02 02:33:36,100.0,56.5,349,ram_stress,local_psutil
2026-04-02 02:33:37,100.0,56.5,349,ram_stress,local_psutil
2026-04-02 02:33:38,100.0,56.5,347,ram_stress,local_psutil
2026-04-02 02:33:39,99.8,56.5,347,ram_stress,local_psutil
2026-04-02 02:33:40,100.0,56.5,347,ram_stress,local_psutil
2026-04-02 02:33:41,100.0,56.6,349,ram_stress,local_psutil
2026-04-02 02:33:42,100.0,56.6,347,ram_stress,local_psutil
2026-04-02 02:33:43,100.0,56.6,347,ram_stress,local_psutil
2026-04-02 02:33:44,100.0,56.7,347,ram_stress,local_psutil
2026-04-02 02:33:46,100.0,56.7,349,ram_stress,local_psutil
2026-04-02 02:33:47,100.0,56.7,349,ram_stress,local_psutil
2026-04-02 02:33:48,99.9,56.6,347,ram_stress,local_psutil
2026-04-02 02:33:49,100.0,56.7,347,ram_stress,local_psutil
2026-04-02 02:33:50,100.0,56.5,347,ram_stress,local_psutil
2026-04-02 02:33:51,100.0,56.5,350,ram_stress,local_psutil
2026-04-02 02:33:52,100.0,56.6,349,ram_stress,local_psutil
2026-04-02 02:33:53,100.0,56.6,347,ram_stress,local_psutil
2026-04-02 02:33:54,99.8,56.6,347,ram_stress,local_psutil
2026-04-02 02:33:55,100.0,56.6,347,ram_stress,local_psutil
2026-04-02 02:33:56,99.9,56.6,348,ram_stress,local_psutil
2026-04-02 02:33:57,100.0,56.6,349,ram_stress,local_psutil
2026-04-02 02:33:58,100.0,56.6,347,ram_stress,local_psutil
2026-04-02 02:33:59,100.0,56.7,347,ram_stress,local_psutil
2026-04-02 02:34:00,99.9,56.7,347,ram_stress,local_psutil
2026-04-02 02:34:01,100.0,56.9,349,ram_stress,local_psutil
2026-04-02 02:34:02,100.0,56.9,349,ram_stress,local_psutil
2026-04-02 02:34:03,99.9,56.9,347,ram_stress,local_psutil
2026-04-02 02:34:04,100.0,56.9,347,ram_stress,local_psutil
2026-04-02 02:34:05,100.0,57.0,347,ram_stress,local_psutil
2026-04-02 02:34:06,100.0,56.9,351,ram_stress,local_psutil
2026-04-02 02:34:07,100.0,56.9,349,ram_stress,local_psutil
2026-04-02 02:34:08,100.0,56.9,347,ram_stress,local_psutil
2026-04-02 02:34:09,99.9,56.9,347,ram_stress,local_psutil
2026-04-02 02:34:10,100.0,57.0,348,ram_stress,local_psutil
