timestamp,cpu_percent,ram_percent,process_count,scenario,source_tag
2026-04-02 02:30:34,100.0,54.4,349,mixed,local_psutil
2026-04-02 02:30:35,99.9,54.4,349,mixed,local_psutil
2026-04-02 02:30:36,100.0,54.4,351,mixed,local_psutil
2026-04-02 02:30:37,100.0,54.5,351,mixed,local_psutil
2026-04-02 02:30:38,100.0,54.5,349,mixed,local_psutil
2026-04-02 02:30:39,99.9,54.5,349,mixed,local_psutil
2026-04-02 02:30:40,100.0,54.4,349,mixed,local_psutil
2026-04-02 02:30:41,99.9,54.4,353,mixed,local_psutil
2026-04-02 02:30:42,100.0,54.4,349,mixed,local_psutil
2026-04-02 02:30:43,100.0,54.5,349,mixed,local_psutil
2026-04-02 02:30:44,100.0,54.5,349,mixed,local_psutil
2026-04-02 02:30:45,100.0,54.3,349,mixed,local_psutil
2026-04-02 02:30:46,100.0,54.3,353,mixed,local_psutil
2026-04-02 02:30:47,100.0,54.4,349,mixed,local_psutil
2026-04-02 02:30:48,100.0,54.3,349,mixed,local_psutil
2026-04-02 02:30:49,99.8,54.4,348,mixed,local_psutil
2026-04-02 02:30:50,100.0,54.5,348,mixed,local_psutil
2026-04-02 02:30:51,99.8,54.5,350,mixed,local_psutil
2026-04-02 02:30:52,100.0,54.4,348,mixed,local_psutil
2026-04-02 02:30:53,100.0,54.5,348,mixed,local_psutil
2026-04-02 02:30:54,99.8,54.4,348,mixed,local_psutil
2026-04-02 02:30:55,100.0,54.4,348,mixed,local_psutil
2026-04-02 02:30:56,99.8,54.4,350,mixed,local_psutil
2026-04-02 02:30:57,100.0,54.5,348,mixed,local_psutil
2026-04-02 02:30:58,99.9,54.6,348,mixed,local_psutil
2026-04-02 02:30:59,100.0,54.8,348,mixed,local_psutil
2026-04-02 02:31:00,100.0,54.8,350,mixed,local_psutil
2026-04-02 02:31:01,99.9,54.9,350,mixed,local_psutil
2026-04-02 02:31:02,100.0,54.8,348,mixed,local_psutil
2026-04-02 02:31:03,100.0,54.8,348,mixed,local_psutil
2026-04-02 02:31:04,100.0,54.9,348,mixed,local_psutil
2026-04-02 02:31:05,100.0,54.9,350,mixed,local_psutil
2026-04-02 02:31:06,100.0,54.9,350,mixed,local_psutil
2026-04-02 02:31:07,100.0,54.9,348,mixed,local_psutil
2026-04-02 02:31:08,100.0,55.1,348,mixed,local_psutil
2026-04-02 02:31:09,100.0,55.1,348,mixed,local_psutil
2026-04-02 02:31:10,100.0,55.2,349,mixed,local_psutil
2026-04-02 02:31:11,100.0,55.2,350,mixed,local_psutil
2026-04-02 02:31:12,99.9,55.2,348,mixed,local_psutil
2026-04-02 02:31:13,99.4,55.2,348,mixed,local_psutil
2026-04-02 02:31:14,100.0,55.4,348,mixed,local_psutil
2026-04-02 02:31:15,99.8,55.4,350,mixed,local_psutil
2026-04-02 02:31:16,100.0,55.5,350,mixed,local_psutil
2026-04-02 02:31:17,100.0,55.6,348,mixed,local_psutil
2026-04-02 02:31:18,100.0,55.6,348,mixed,local_psutil
2026-04-02 02:31:19,99.7,55.5,348,mixed,local_psutil
2026-04-02 02:31:20,99.8,55.8,350,mixed,local_psutil
2026-04-02 02:31:21,99.7,55.8,350,mixed,local_psutil
2026-04-02 02:31:22,100.0,55.8,348,mixed,local_psutil
2026-04-02 02:31:23,100.0,55.9,348,mixed,local_psutil
2026-04-02 02:31:24,100.0,55.9,348,mixed,local_psutil
2026-04-02 02:31:25,100.0,55.9,350,mixed,local_psutil
2026-04-02 02:31:26,99.8,55.6,350,mixed,local_psutil
2026-04-02 02:31:27,98.4,55.6,348,mixed,local_psutil
2026-04-02 02:31:28,100.0,55.6,348,mixed,local_psutil
2026-04-02 02:31:29,99.8,55.6,348,mixed,local_psutil
2026-04-02 02:31:30,99.8,56.0,350,mixed,local_psutil
2026-04-02 02:31:31,99.5,56.0,350,mixed,local_psutil
2026-04-02 02:31:32,100.0,56.1,349,mixed,local_psutil
2026-04-02 02:31:33,99.8,56.3,349,mixed,local_psutil
2026-04-02 02:31:34,100.0,56.3,349,mixed,local_psutil
2026-04-02 02:31:35,99.3,56.3,351,mixed,local_psutil
2026-04-02 02:31:36,100.0,56.3,351,mixed,local_psutil
2026-04-02 02:31:37,100.0,56.1,349,mixed,local_psutil
2026-04-02 02:31:38,100.0,56.2,349,mixed,local_psutil
2026-04-02 02:31:39,99.3,56.4,349,mixed,local_psutil
2026-04-02 02:31:40,100.0,56.3,351,mixed,local_psutil
2026-04-02 02:31:41,100.0,56.1,351,mixed,local_psutil
2026-04-02 02:31:42,100.0,55.4,346,mixed,local_psutil
2026-04-02 02:31:43,100.0,55.4,346,mixed,local_psutil
2026-04-02 02:31:44,99.9,55.4,346,mixed,local_psutil
